asset_type,deal,source,source_url,listing_id,name,district,plz,city,state,rent_eur_m2_min,rent_eur_m2_max,price_eur,area_min_m2,area_max_m2,rooms,captured,notes
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/619a7bd8-f7f7-5c27-bf37-cdb2bb1e2d3c,ev-619a7bd8-f7f7-5c27-bf37-cdb2bb1e2d3c,Attraktives Mehrfamilienhaus in Schloßchemnitz,,,Chemnitz,Sachsen,,,720000,,681,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/586851aa-7c93-5175-9a9a-ce3d20380eee,ev-586851aa-7c93-5175-9a9a-ce3d20380eee,Wohn- & Geschäftshaus in direkter Innenstadtlage,,,Lübeck,Schleswig-Holstein,,,2200000,,639,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/fd3ce4f7-c254-5691-8510-e82ba73f4ac4,ev-fd3ce4f7-c254-5691-8510-e82ba73f4ac4,Kapitalanlage in Top-Lage:Vollvermietetes Wohn- und Geschäftshaus,,,Salzgitter,Niedersachsen,,,3400000,,1331,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/2529fae9-ea18-5cad-87aa-7ec1c0a0a1ab,ev-2529fae9-ea18-5cad-87aa-7ec1c0a0a1ab,Wohn- und Geschäftshaus in Krefeld-Stadtmitte,,,Krefeld,Nordrhein-Westfalen,,,295000,,141,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/90fd039f-9eea-5170-977c-b18cd8b4c494,ev-90fd039f-9eea-5170-977c-b18cd8b4c494,Modernisieren Sie Ihr Traumhaus: Entkerntes 3-Parteienhaus mit neuem S,,,Chemnitz,Sachsen,,,330000,,300,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/4bd886f1-ce0b-561c-9982-72dfac63b5fa,ev-4bd886f1-ce0b-561c-9982-72dfac63b5fa,Wohn- und Geschäftshaus nahe der Troisdorfer Innenstadt zu verkaufen,,,Troisdorf,Nordrhein-Westfalen,,,730000,,191,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/46468eea-d006-5de8-9239-e1f1a3a9492d,ev-46468eea-d006-5de8-9239-e1f1a3a9492d,Leerstehendes Wohn- und Geschäftshaus in der Fußgängerzone der Bachsta,,,,,,,700000,,395,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/56342ea6-c4d0-5ca6-b0cb-81086946e989,ev-56342ea6-c4d0-5ca6-b0cb-81086946e989,Gepflegtes Mehrfamilienhaus in Zentrumsnähe,,,Weißenfels,Sachsen-Anhalt,,,410000,,403,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/934a12d0-d42f-580b-906c-af8e6ef0249a,ev-934a12d0-d42f-580b-906c-af8e6ef0249a,Solide Ertragsimmobilie in etablierter Lage,,,Fellbach,Baden-Württemberg,,,985000,,177,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/76f59929-c633-5a4c-9a4a-f84afd386a4e,ev-76f59929-c633-5a4c-9a4a-f84afd386a4e,4 Mehrfamilienhäuser mit Gartenbereich,,,Geesthacht,Schleswig-Holstein,,,3500000,,1508,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/c89a0a56-0897-5807-a289-baa8cec73d0f,ev-c89a0a56-0897-5807-a289-baa8cec73d0f,Mehrfamilienhaus mit Balkonen,,,Wilkau-Haßlau,Sachsen,,,315000,,453,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/2c6e8786-37ca-5167-9fe2-9bf6b64c9fea,ev-2c6e8786-37ca-5167-9fe2-9bf6b64c9fea,Renditestarkes Mehrfamilienhaus mit Balkonen und PKW-Stellplätzen,,,Zwickau,Sachsen,,,265000,,355,,2026-06-28,E&V Kapitalanlage/investment listing
other,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/8f2b9d83-a0c0-5ec5-8182-4513f06bbe91,ev-8f2b9d83-a0c0-5ec5-8182-4513f06bbe91,Teilvermietete Gewerbeimmobilie für Eigennutzer oder Investoren,,,Wedel,Schleswig-Holstein,,,2600000,,3990,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/3f4752d4-cf81-5f3a-bf37-711b95b8c370,ev-3f4752d4-cf81-5f3a-bf37-711b95b8c370,Luxus trifft Natur – Villa mit Privatstrand und Panoramablick,,,Rastede,Niedersachsen,,,1990000,,637,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/a622709c-637c-5e03-98b7-3545f34746e5,ev-a622709c-637c-5e03-98b7-3545f34746e5,Top gepflegtes Mehrfamilienhaus mit Garten und neuer Heizung,,,Erfurt,Thüringen,,,1078000,,656,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/d5425893-0532-5706-a88d-046d15744ecc,ev-d5425893-0532-5706-a88d-046d15744ecc,Gepflegtes Mehrfamilienhaus in zentrumsnaher Wohnlage,,,Erfurt,Thüringen,,,720000,,387,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/5730e258-32a3-5ceb-bc94-3a17a05ec9b0,ev-5730e258-32a3-5ceb-bc94-3a17a05ec9b0,Wohn -und Geschäftshaus am Vorgebirgspark,,,Köln,Nordrhein-Westfalen,,,1300000,,376,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/0b798d2c-8535-5705-9ff5-3be3116a0490,ev-0b798d2c-8535-5705-9ff5-3be3116a0490,Renditeobjekt mit Entwicklungspotential und Gaszentralheizung aus 2025,,,Zwickau,Sachsen,,,325000,,345,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/2af307fc-ffe9-56aa-a9fb-7cdf24c498f9,ev-2af307fc-ffe9-56aa-a9fb-7cdf24c498f9,Zwei Mehrfamilienhäuser kernsaniert in 2022/2023,,,Chemnitz,Sachsen,,,1900000,,989,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/8c6649ce-c2fe-53c9-b0eb-b846cf16eba7,ev-8c6649ce-c2fe-53c9-b0eb-b846cf16eba7,Renditestarkes Investment mit attraktiven Pachtverträgen in Bestlage v,,,Bad Harzburg,Niedersachsen,,,3000000,,85,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/fc525d99-b04f-5eed-9503-6f604ccbe70b,ev-fc525d99-b04f-5eed-9503-6f604ccbe70b,Wohnanlage mit Garagenhof in ruhiger und gut angebundener Lage,,,Wolfenbüttel,Niedersachsen,,,2900000,,1778,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/58cdc796-7f10-556e-9c6e-54ac294e3e62,ev-58cdc796-7f10-556e-9c6e-54ac294e3e62,Sicheres Investment: Vollvermietetes Mehrfamilienhaus,,,Rielasingen-Worblingen,Baden-Württemberg,,,1150000,,482,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/ff068224-6414-5a02-9f95-30aca9bee309,ev-ff068224-6414-5a02-9f95-30aca9bee309,Denkmalgeschütztes Mehrfamilienhaus - gefragte Wohnungsgrößen in sehr ,,,Wiesbaden,Hessen,,,2800000,,851,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/77939fb2-fbff-5fde-b89a-84500d024cee,ev-77939fb2-fbff-5fde-b89a-84500d024cee,Denkmalgeschütztes Mehrfamilienhaus im Eislebener Altstadtkern,,,Eisleben,Sachsen-Anhalt,,,155000,,188,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/52ef25f0-dc13-55d6-8e06-0a529555e617,ev-52ef25f0-dc13-55d6-8e06-0a529555e617,Top Rendite Objekt in Rostock,,,Rostock,Mecklenburg-Vorpommern,,,,,16321,,2026-06-28,E&V Kapitalanlage/investment listing
other,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/c1a480b9-ef52-571a-9d1b-1481f1e71474,ev-c1a480b9-ef52-571a-9d1b-1481f1e71474,Denkmalgeschützte Pflegeimmobilie mit 15 jähriger Laufzeit,,,,,,,3500000,,163,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/326695bb-ab06-5118-8d83-1ebb766c625b,ev-326695bb-ab06-5118-8d83-1ebb766c625b,Mehrfamilienhaus in der Paulsstadt,,,Schwerin,Mecklenburg-Vorpommern,,,1200000,,777,,2026-06-28,E&V Kapitalanlage/investment listing
other,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/c258109c-958c-517d-af8b-5f15520e37f4,ev-c258109c-958c-517d-af8b-5f15520e37f4,Lukrative Gewerbefläche im Teileigentum,,,Ratzeburg,Schleswig-Holstein,,,460000,,170,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/f5612014-6466-567c-8aab-de25c050260c,ev-f5612014-6466-567c-8aab-de25c050260c,"Mehrfamilienhaus in Hamm – Sehr guter Zustand, attraktive Rendite",,,Hamm,Nordrhein-Westfalen,,,1290000,,816,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/210dbeac-dfb1-55b2-b0dd-fe9c7af2894a,ev-210dbeac-dfb1-55b2-b0dd-fe9c7af2894a,Praktisches Mehrfamilienhaus mit 3 Einheiten,,,Bremen,Bremen,,,355000,,290,3,2026-06-28,E&V Kapitalanlage/investment listing; 3 units
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/fd2a5dd9-a7ad-5521-8978-5028c17b03d6,ev-fd2a5dd9-a7ad-5521-8978-5028c17b03d6,Zwei gepflegte Mehrfamilienhäuser,,,Berlin,Berlin,,,3300000,,1401,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/f7c37e87-5131-5f5d-8cfc-8e8194d2c2a9,ev-f7c37e87-5131-5f5d-8cfc-8e8194d2c2a9,Voll vermietetes Wohn- und Geschäftshaus in Steglitz,,,Berlin,Berlin,,,2650000,,969,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/90646c98-d0f3-5bb9-abd2-24603983aa6f,ev-90646c98-d0f3-5bb9-abd2-24603983aa6f,Attraktive Investmentchance: Saniertes 3-Parteienhaus,,,Zweibrücken,Rheinland-Pfalz,,,250000,,120,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/eeea8e94-6b11-5234-a75c-c966c5a8a6b2,ev-eeea8e94-6b11-5234-a75c-c966c5a8a6b2,Wohn- und Geschäftshaus zu verkaufen (optional mit 17.000 m² Stall- un,,,Neustadt am Rübenberge,Niedersachsen,,,1950000,,17000,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/6ddaec67-5880-5c6e-a39e-678b7e9f0ca7,ev-6ddaec67-5880-5c6e-a39e-678b7e9f0ca7,Gepflegtes Wohn- und Geschäftshaus in Reinickendorf,,,Berlin,Berlin,,,2150000,,855,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/616507dc-01bd-5f4e-8f34-76e26fe69939,ev-616507dc-01bd-5f4e-8f34-76e26fe69939,Gepflegtes Mehrfamilienhaus in beliebter Wohnlage,,,Potsdam,Brandenburg,,,2200000,,629,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/23b03114-a6a0-597e-ba30-452a97a15c55,ev-23b03114-a6a0-597e-ba30-452a97a15c55,Mehrfamilienhaus,,,Köln,Nordrhein-Westfalen,,,2700000,,927,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/671a40ac-9aff-508d-ad6a-f5d1fdd39a42,ev-671a40ac-9aff-508d-ad6a-f5d1fdd39a42,Vielseitiges WGH mit Cashflow-Potenzial,,,Schönenberg-Kübelberg,Rheinland-Pfalz,,,495000,,233,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/8fe62d21-ebbb-5789-904b-f6cfbffbabb8,ev-8fe62d21-ebbb-5789-904b-f6cfbffbabb8,Modernisiertes Mehrfamilienhaus in Toplage,,,Aachen,Nordrhein-Westfalen,,,1900000,,588,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/b4393064-8e24-5c06-9922-bef3824ce3a8,ev-b4393064-8e24-5c06-9922-bef3824ce3a8,Wohn- und Geschäftshaus,,,Essen,Nordrhein-Westfalen,,,2350000,,532,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/2a55001b-5554-5d5c-ba0f-227eb047fcd3,ev-2a55001b-5554-5d5c-ba0f-227eb047fcd3,Abrissobjekt - Grundstück mit Entwicklungspotenzial,,,Dissen am Teutoburger Wald,Niedersachsen,,,170000,,5451,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/77e37fde-1130-55c2-a7d0-4ca64ec5218b,ev-77e37fde-1130-55c2-a7d0-4ca64ec5218b,Neuwertige Mehrfamilienhäuser nahe S-Bahn,,,Fürstenfeldbruck,Bayern,,,3085000,,498,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/e43856ba-b96d-5bc7-8594-ac97183f5664,ev-e43856ba-b96d-5bc7-8594-ac97183f5664,Wohn- und Geschäftshaus - Ihre Investition im Herforder Zentrum,,,Herford,Nordrhein-Westfalen,,,890000,,,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/561064a0-1b17-5d42-8fcf-75ba4c474e94,ev-561064a0-1b17-5d42-8fcf-75ba4c474e94,Anlageklassiker im Herforder Zentrum,,,Herford,Nordrhein-Westfalen,,,460000,,,,2026-06-28,E&V Kapitalanlage/investment listing
retail,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/16654540-e279-5645-9cdf-eed8049e9229,ev-16654540-e279-5645-9cdf-eed8049e9229,Kleine Ladenfläche im Szeneviertel,,,Leipzig,Sachsen,,,85000,,30,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/fbfcf21b-9be8-50fc-a21b-8fe524ca1e7b,ev-fbfcf21b-9be8-50fc-a21b-8fe524ca1e7b,MFH und EFH in Top-Lage nahe Ramstein & Landstuhl,,,Kindsbach,Rheinland-Pfalz,,,590000,,376,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/f185ae63-54c5-5ae1-b01b-3e526f3f4f61,ev-f185ae63-54c5-5ae1-b01b-3e526f3f4f61,Attraktives Investmentobjekt - Sale and lease back,,,Herford,Nordrhein-Westfalen,,,440000,,358,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/a42f5ca8-cefd-5d10-9dfd-bf2302a3efdc,ev-a42f5ca8-cefd-5d10-9dfd-bf2302a3efdc,Wohn- und Geschäftshaus,,,Kerken,Nordrhein-Westfalen,,,595000,,332,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/d2e10268-fe67-557d-bc49-2513a023f476,ev-d2e10268-fe67-557d-bc49-2513a023f476,Attraktives Mehrfamilienhaus mit viel Potential in Rheinbreitbach,,,Rheinbreitbach,Rheinland-Pfalz,,,995000,,414,,2026-06-28,E&V Kapitalanlage/investment listing
other,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/afdc1393-f3c5-5dfb-865a-019647fc85cd,ev-afdc1393-f3c5-5dfb-865a-019647fc85cd,"Investieren, wo Gesundheit zuhause ist",,,Bad Zwischenahn,Niedersachsen,,,2150000,,160,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/382706e8-d58d-5ef2-ac67-ec855ccc9b07,ev-382706e8-d58d-5ef2-ac67-ec855ccc9b07,Wohngebäude mit Zusatzflächen in Emden-Petkum,,,Emden,Niedersachsen,,,289000,,161,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/40406a01-9602-54c6-bc97-1ec71bcd0628,ev-40406a01-9602-54c6-bc97-1ec71bcd0628,Gepflegte Wohnanlage mit Balkonen und Stellplätzen,,,Glauchau,Sachsen,,,1300000,,1443,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/1b7f49cd-2b90-50f4-ab8e-9827a6e8796c,ev-1b7f49cd-2b90-50f4-ab8e-9827a6e8796c,"Gewerbeareal „FRIZ"" mit Entwicklungspotenzial in zentrumsnaher Lage",,,Suhl,Thüringen,,,795000,,3581,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/1a627e0d-cf0a-535f-803b-6dd4bdbe00c0,ev-1a627e0d-cf0a-535f-803b-6dd4bdbe00c0,Wohn- und Geschäftshaus im historischem Stadtzentrum,,,Wolfenbüttel,Niedersachsen,,,950000,,415,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/665545e6-d2ad-515c-881b-73ce5cf9e31c,ev-665545e6-d2ad-515c-881b-73ce5cf9e31c,Gepflegtes Rotklinker- und Gründerzeitensemble,,,Hamburg,Hamburg,,,7800000,,2112,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/3f041ada-23ff-57b9-ab6e-b600fd33627c,ev-3f041ada-23ff-57b9-ab6e-b600fd33627c,Mehrfamilienhaus mit Balkonen in Schloßchemnitz,,,Chemnitz,Sachsen,,,650000,,791,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/6d677c02-94f5-53a5-a6ee-753cb98daadd,ev-6d677c02-94f5-53a5-a6ee-753cb98daadd,Gepflegtes Dreifamilienhaus in idyllischer Lage!,,,,,,,325000,,217,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/e07c9a00-31f7-5561-a351-531a4ad5881f,ev-e07c9a00-31f7-5561-a351-531a4ad5881f,Wohn- & Geschäftshaus in bester Innenstadtlage,,,Wismar,Mecklenburg-Vorpommern,,,1390000,,287,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/2d529fbc-8cc7-58ff-8504-67520d3b661a,ev-2d529fbc-8cc7-58ff-8504-67520d3b661a,Renditestarkes Anlageobjekt in bester Lage Germersheim,,,Germersheim,Rheinland-Pfalz,,,700000,,384,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/03f4377a-9c59-5313-ba47-b8cf98d2fac6,ev-03f4377a-9c59-5313-ba47-b8cf98d2fac6,Vermietetes Bürohaus in Wolfsburg,,,Wolfsburg,Niedersachsen,,,1100000,,20,,2026-06-28,E&V Kapitalanlage/investment listing; office (Buerohaus)
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/668079b4-0fec-5cba-abeb-dccfd8eafd7c,ev-668079b4-0fec-5cba-abeb-dccfd8eafd7c,Solides Mehrfamilienhaus in guter Wohnlage,,,Chemnitz,Sachsen,,,490000,,576,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/9ec46c8b-b461-53ea-a946-45308f8d342a,ev-9ec46c8b-b461-53ea-a946-45308f8d342a,Mehrfamilienhaus mit Balkonen in beliebter Wohnlage,,,Leipzig,Sachsen,,,1900000,,898,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/d300e23f-fa24-5b2d-9681-a5aa450792fd,ev-d300e23f-fa24-5b2d-9681-a5aa450792fd,2025 modernisiertes Wohn- und Geschäftshaus in Teutschenthal,,,Teutschenthal,Sachsen-Anhalt,,,1900000,,717,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/b4bfcfe5-3ed6-595b-94cb-efcaed3e6ef4,ev-b4bfcfe5-3ed6-595b-94cb-efcaed3e6ef4,Starkes Investmentpaket: 12 hochwertige Reihenhauswohnungen,,,Emden,Niedersachsen,,,1220000,,723,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/c08e1392-6289-5524-8729-bf65f37f3c0c,ev-c08e1392-6289-5524-8729-bf65f37f3c0c,Investorenprojekt mit vielen Nutzungsmöglichkeiten!,,,Oberstaufen,Bayern,,,960000,,542,,2026-06-28,E&V Kapitalanlage/investment listing
gastronomy_with_rooms,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/a6c88d80-feb8-52ca-899f-aa517c50f96a,ev-a6c88d80-feb8-52ca-899f-aa517c50f96a,Gut laufender Gastronomie-Betrieb mit 2 Wohnungen,,,Salzgitter,Niedersachsen,,,,,363,2,2026-06-28,E&V Kapitalanlage/investment listing; 2 units
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/d2d3099f-67c0-5f60-af24-890dc966e289,ev-d2d3099f-67c0-5f60-af24-890dc966e289,Voll vermietetes Wohnhaus in Schönebeck bei Magdeburg,,,,,,,380000,,487,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/188fc58f-e7b0-5255-9620-6ee275aadf6c,ev-188fc58f-e7b0-5255-9620-6ee275aadf6c,Attraktive Investitionsgelegenheit: gepflegtes vollvermietetes Büro- u,,,Bremen,Bremen,,,3950000,,3878,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/b32fe8c2-a15b-5c5d-91e2-8eae74c2eeda,ev-b32fe8c2-a15b-5c5d-91e2-8eae74c2eeda,Repräsentativer Altbau in Platzlage,,,Berlin,Berlin,,,2700000,,1076,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/247b0d19-b2c5-519d-a545-25ada135f3f0,ev-247b0d19-b2c5-519d-a545-25ada135f3f0,Bestlage inmitten der Friedrichstraße,,,Neustadt an der Weinstraße,Rheinland-Pfalz,,,440000,,195,,2026-06-28,E&V Kapitalanlage/investment listing
apartment_building,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/8543b0fa-cf1b-5630-805d-725d2ecab4c6,ev-8543b0fa-cf1b-5630-805d-725d2ecab4c6,Gewerbeliegenschaft zu verkaufen,,,Hannover,Niedersachsen,,,,,,,2026-06-28,E&V Kapitalanlage/investment listing
mixed_use,sale,Engel & Völkers,https://www.engelvoelkers.com/de/de/exposes/fb2e5026-f51a-5dc5-9315-eba1e4cb505d,ev-fb2e5026-f51a-5dc5-9315-eba1e4cb505d,Repräsentatives Wohn- und Geschäftshaus in der Nähe vom Tempelhofer Fe,,,Berlin,Berlin,,,3900000,,1348,,2026-06-28,E&V Kapitalanlage/investment listing
